Target,AccMeanX,AccMeanY,AccMeanZ,AccMedianX,AccMedianY,AccMedianZ,GyroMeanX,GyroMeanY,GyroMeanZ,GyroMedianX,GyroMedianY,GyroMedianZ
3,0.27147,0.00330,-0.98258,0.27490,-0.07727,-0.99536,-2.78899,4.72574,8.59924,-1.91985,4.40840,1.40076
3,0.26852,-0.11305,-0.92074,0.23291,-0.11011,-0.95947,-0.31570,3.51854,0.84842,-0.94656,3.73664,1.05344
3,0.30448,0.02867,-1.05233,0.33984,-0.09607,-1.04431,-2.70720,4.52290,10.95038,-2.91985,4.46947,0.87023
3,0.20736,0.04253,-0.97187,0.25073,-0.04297,-0.96252,-2.57961,5.73828,8.75245,-1.16031,4.45802,3.82443
3,0.23725,0.07005,-0.97156,0.25122,-0.01172,-0.99878,-2.84242,4.50763,11.66249,-2.23664,3.61832,3.01908
3,0.22982,-0.09926,-0.91929,0.18127,-0.06677,-0.96790,-0.64449,3.42966,0.66521,-0.91985,3.85115,0.99237
3,0.24883,0.04395,-0.95714,0.26758,-0.00476,-0.92688,-3.19302,4.01581,10.35551,-3.35115,4.72137,4.01145
3,0.23901,0.03210,-0.95285,0.20947,-0.01440,-0.95044,-2.31570,5.27863,10.30534,-2.01527,5.08015,5.01145
3,0.24301,0.00940,-0.95884,0.21606,-0.00269,-0.94995,-1.08724,4.45856,9.64940,-0.72519,4.91603,4.27863
3,0.34045,-0.11168,-0.98218,0.39124,-0.10547,-0.98865,-0.57088,4.19575,0.66358,-0.57252,4.16794,0.94656
3,0.24219,0.02722,-0.96432,0.21960,-0.01440,-0.95044,-2.30916,5.13850,10.16467,-2.01527,5.08015,5.01145
3,0.21657,0.02862,-0.96481,0.26074,-0.06958,-0.95691,-1.60960,5.13304,8.28517,-0.48092,4.32061,1.22137
3,0.25187,-0.00105,-0.96439,0.29126,-0.09192,-0.96826,-2.49509,4.32824,8.59487,-2.80534,4.46565,1.37023
3,0.22897,0.00148,-0.95299,0.21582,-0.09534,-0.92188,-2.16739,3.03544,9.01636,-0.45038,3.43511,1.51145
3,0.22623,-0.00003,-0.95754,0.21582,-0.09534,-0.94153,-2.12704,3.11941,8.94766,-0.17176,3.92366,1.51145
3,0.17550,-0.04907,-0.99257,0.17749,-0.05029,-0.99377,-0.77099,4.10960,0.89149,-0.80153,4.13740,0.88931
3,0.23809,0.01594,-0.96669,0.23096,-0.10754,-0.97668,-1.91112,2.54635,8.75191,-1.30153,2.38550,0.93893
3,0.18377,-0.06339,-0.97025,0.17896,-0.05164,-0.99170,-0.72028,3.50600,0.61341,-0.91985,4.07252,0.87023
3,0.22348,-0.00084,-0.95932,0.21582,-0.09534,-0.94312,-2.44002,2.97546,9.07470,-0.64504,3.33588,1.51527
3,0.28050,0.02485,-0.99320,0.30151,-0.09790,-1.00098,-2.42148,5.21047,11.21047,-2.29008,5.35878,2.61832
3,0.27304,0.08664,-1.00563,0.28491,0.00574,-1.00000,-2.18103,5.78135,11.74264,-1.64885,4.36641,5.54580
3,0.28449,0.04011,-0.90810,0.30981,-0.04639,-0.94482,-4.22574,5.19466,11.49891,-2.81679,4.98092,3.08779
3,0.18019,-0.05491,-0.99269,0.17810,-0.05298,-0.99377,-0.73773,4.10960,0.85605,-0.77863,4.15267,0.87023
3,0.34801,-0.12352,-0.97046,0.39124,-0.12134,-0.98218,0.08397,4.07579,0.71210,-0.57252,4.26718,0.94656
3,0.22110,0.03360,-0.95848,0.21680,-0.04297,-0.93140,-1.96892,2.79826,10.37841,-0.70229,3.77863,3.01527
3,0.27326,0.08984,-0.97034,0.28223,-0.06531,-0.93481,-2.73446,1.86314,12.15104,-1.45038,1.93130,1.62214
3,0.25755,0.04063,-0.98788,0.27905,-0.04639,-1.00330,-1.83860,4.09269,10.31407,-1.70992,3.86641,2.18321
3,0.23178,0.06970,-0.95020,0.21399,-0.08789,-0.95056,-1.18157,2.35605,11.37077,-0.44275,1.94275,1.64504
3,0.26789,0.03727,-0.98792,0.24707,-0.07324,-1.00525,-2.96456,3.93730,11.01636,-1.55344,4.06107,1.44656
3,0.26193,0.00415,-0.95959,0.27637,-0.09998,-0.96716,-1.76827,3.55780,8.67775,-1.07252,3.59924,1.07252
3,0.21275,-0.02356,-1.00445,0.20276,-0.10522,-1.00049,-0.42039,4.25191,10.42966,-0.16412,4.53053,1.81679
3,0.26854,0.00706,-1.00645,0.25574,-0.08630,-1.00891,-3.67448,5.52999,9.14667,-2.00382,4.90840,2.32443
3,0.25274,-0.00279,-0.96507,0.29126,-0.10413,-0.97290,-2.51254,4.26281,8.56652,-2.80534,4.45420,1.37023
3,0.25162,-0.01848,-0.93998,0.22522,-0.05090,-0.95044,-1.79880,5.26172,5.26554,-1.62977,4.99618,2.46183
3,0.33990,-0.13745,-0.97852,0.35071,-0.13904,-1.00122,-0.32061,4.44847,0.53053,-0.22137,3.01908,0.23664
3,0.21716,-0.08808,-0.92081,0.17993,-0.05847,-0.97852,-0.82552,3.58833,0.59106,-0.94275,3.92366,0.85115
3,0.25080,0.04065,-0.98572,0.27905,-0.04626,-1.00330,-1.49073,3.81080,10.43839,-1.04580,3.86641,3.05344
3,0.25103,-0.00138,-0.96737,0.29126,-0.10413,-0.98560,-2.51908,4.34406,8.52999,-2.80534,4.46183,1.20229
3,0.27089,-0.00017,-0.97189,0.29126,-0.10413,-0.99121,-2.46674,5.14122,8.33261,-2.28626,4.46183,1.03435
3,0.24372,0.02890,-0.96465,0.21960,-0.00269,-0.95044,-2.03762,5.44656,10.04580,-1.97328,5.08015,5.01145
3,0.27651,-0.01943,-0.96090,0.28223,-0.08679,-0.96863,-2.02181,4.34678,7.86587,-0.72137,4.37405,1.39313
3,0.21402,-0.00289,-0.97355,0.19666,-0.09204,-0.96411,-2.15267,2.46183,9.88659,-0.55725,3.29008,1.51145
3,0.25497,0.07774,-0.99627,0.27515,0.03052,-0.97498,-1.62105,5.43839,14.08670,-0.99618,4.83206,9.72137
3,0.25286,-0.03444,-1.00357,0.27905,-0.09338,-0.98621,0.45856,4.47874,7.83370,0.14122,4.18702,1.42748
3,0.26447,0.03428,-1.00429,0.26904,-0.03406,-1.01404,-1.66303,4.54362,9.56652,-0.92748,4.20229,1.58779
3,0.32734,-0.16589,-0.97360,0.30920,-0.16919,-0.99878,-0.17993,3.17775,0.47001,-0.07634,4.16031,0.06107
3,0.23701,-0.01948,-1.00846,0.22485,-0.10156,-1.01575,-1.39804,4.65540,10.45747,-0.92366,4.79771,3.60305
3,0.29368,0.03795,-1.00262,0.29724,-0.07471,-1.00562,-2.05616,3.74100,10.47983,-1.89695,4.17939,1.62214
3,0.26212,0.00797,-1.00096,0.23999,-0.07788,-1.00305,-3.84515,5.54253,9.16358,-2.00382,4.90840,2.32443
3,0.33672,0.01376,-1.01683,0.32471,-0.09607,-1.05493,-2.13850,4.91712,10.89640,-1.80534,4.26718,0.78244
3,0.23812,0.02335,-0.96043,0.23096,-0.09497,-0.97668,-1.74209,3.28026,8.77099,-1.30153,2.77481,1.04962
3,0.29203,-0.01880,-0.98917,0.30139,-0.11267,-0.99182,-1.91439,4.27045,9.16739,-1.01527,4.02672,0.87405
3,0.30791,-0.10681,-0.97133,0.31030,-0.15479,-0.96021,-2.18157,3.39804,4.94929,-1.50763,3.12595,1.15267
3,0.19847,0.05763,-0.93157,0.19727,-0.03625,-0.94312,-3.44438,3.52508,10.95311,-1.69847,3.36641,1.95802
3,0.27966,0.07028,-1.00807,0.28918,-0.04419,-1.00000,-2.24864,5.66957,11.83915,-1.64885,4.36641,5.54580
3,0.21383,0.04398,-0.94674,0.21680,-0.00476,-0.93140,-2.11069,2.67394,10.63631,-0.91603,3.77863,4.01145
3,0.18372,-0.05751,-0.98446,0.17883,-0.05029,-0.99170,-0.69629,3.71810,0.67721,-0.85496,4.12214,0.87023
3,0.30718,-0.09513,-0.98980,0.31531,-0.08008,-0.99146,-0.80643,4.50709,0.98092,-0.67939,4.16794,0.90840
3,0.25150,0.07497,-0.96727,0.26575,-0.01172,-0.98157,-2.85932,4.75463,11.88604,-2.23664,4.32061,3.56107
3,0.29422,0.03823,-1.00783,0.29724,-0.07471,-1.00562,-1.70011,3.63740,10.47710,-1.56107,4.17939,1.62214
3,0.23866,0.01318,-0.96544,0.24951,-0.09192,-0.96826,-2.13032,3.75191,8.94656,-1.96565,4.41603,1.37023
3,0.23535,0.01981,-1.00377,0.24658,-0.04431,-1.01575,-2.42530,4.39422,11.61123,-1.50382,4.66412,5.38550
3,0.21558,-0.06979,-0.98478,0.17883,-0.05481,-0.99146,-0.73555,4.32116,0.92148,-0.77863,4.15267,0.88550
3,0.22349,0.00044,-0.96015,0.19666,-0.09204,-0.94153,-2.00273,3.02072,8.90622,-0.36260,3.77863,1.51145
3,0.30437,-0.01873,-0.97656,0.31677,-0.08667,-0.96863,-1.84460,4.97437,8.50109,-0.89695,5.06870,2.09924
3,0.28371,0.01772,-0.94786,0.28271,-0.10413,-0.94006,-1.18593,4.39422,7.87241,-0.97328,4.27099,1.03435
3,0.29902,-0.02258,-0.95415,0.29749,-0.09619,-0.93494,-1.87241,4.57743,7.90458,-0.63359,5.00000,1.39313
3,0.21071,0.02633,-0.96969,0.25073,-0.09094,-0.96252,-1.81407,5.58015,8.19684,-0.65649,4.45802,1.15649
3,0.25085,0.06726,-0.96577,0.26758,-0.00476,-0.95874,-2.20011,3.85987,11.48746,-1.76336,4.08779,4.01145
3,0.29865,0.05287,-0.93094,0.30981,0.01477,-0.92773,-4.23501,4.57361,10.40785,-3.06870,4.80534,2.12977
3,0.35638,-0.00642,-0.98945,0.33435,-0.12463,-0.96814,-2.64722,4.01309,11.67176,-1.50763,3.88931,3.35115
3,0.25668,-0.01676,-1.01409,0.28784,-0.10547,-1.01404,-2.13795,4.25573,9.01418,-0.92748,3.85496,1.23664
3,0.31824,-0.18251,-0.97471,0.30298,-0.16052,-0.96838,-1.42039,3.10251,0.96129,-1.12977,3.12595,0.60305
3,0.24973,-0.07444,-0.98540,0.26807,-0.11353,-0.99829,-1.05135,3.91811,2.80500,-0.66412,2.83206,0.45038
3,0.29436,-0.10252,-0.95190,0.33594,-0.11938,-0.95691,-0.25682,4.60960,1.60033,0.35115,4.53817,1.58779
3,0.25305,0.00746,-0.98082,0.23999,-0.08679,-1.00305,-4.07688,5.28299,8.87950,-2.93130,4.58015,1.83588
3,0.21842,0.02930,-0.97768,0.26074,-0.06958,-0.96252,-1.66194,5.06052,8.27426,-0.48092,4.32061,1.44275
3,0.23514,0.01357,-0.94688,0.21533,-0.00269,-0.94214,-1.46510,4.51799,9.71701,-0.92748,4.99618,4.27863
3,0.23875,-0.02007,-1.01948,0.22485,-0.10156,-1.01575,-1.00763,4.98310,10.74646,-0.51145,4.79771,3.60305
3,0.24648,0.02351,-0.96906,0.24744,-0.09619,-0.99756,-1.91821,3.82715,8.76172,-1.14504,2.96183,0.83206
3,0.21779,0.05861,-0.94367,0.21582,-0.03625,-0.95728,-3.38768,4.55289,12.24537,-1.69847,4.24046,1.95802
3,0.28482,0.01875,-1.03748,0.31213,-0.10217,-1.04272,-2.02454,4.79880,9.98528,-2.69847,4.74046,0.82061
3,0.24121,-0.02060,-1.01913,0.22485,-0.10522,-1.01575,-1.02781,4.98146,10.75573,-0.58015,4.79771,3.60305
3,0.28122,-0.12910,-0.97955,0.33130,-0.13232,-0.99829,-0.52926,3.39949,0.18236,-0.49618,2.51145,0.05344
3,0.22998,0.06775,-0.95098,0.25122,-0.03625,-0.96436,-2.85387,4.10742,11.76718,-2.60305,3.48473,1.95802
3,0.30042,0.05565,-0.92644,0.30981,-0.01685,-0.90881,-3.81734,5.24046,10.87895,-2.01527,5.65649,3.07634
3,0.34992,-0.11952,-0.97869,0.39124,-0.12134,-0.98218,0.23391,4.20992,0.74591,-0.50000,4.26718,0.94656
3,0.24069,-0.02794,-1.02152,0.28625,-0.12415,-1.01196,-2.72410,4.34787,8.15540,-2.60305,3.68321,0.96183
3,0.27187,-0.02883,-0.94739,0.29895,-0.09839,-0.96851,-2.16630,4.30752,8.97983,-2.29008,4.77099,2.61832
3,0.28584,0.03634,-1.02970,0.29724,-0.07471,-1.02527,-1.94875,3.99455,10.36805,-1.70992,4.74046,1.62214
3,0.29051,0.02066,-1.01486,0.27490,-0.09875,-1.00305,-2.97328,5.11941,10.00327,-1.40076,4.87023,2.32443
3,0.33508,-0.18795,-0.97698,0.30383,-0.17639,-0.98010,-1.21429,3.24700,0.98146,-1.01527,3.96947,0.60305
3,0.22170,0.03179,-0.96368,0.23584,-0.00476,-0.98767,-2.76118,2.99727,10.24318,-1.09160,4.06489,4.01145
3,0.25940,0.06630,-0.95304,0.24146,-0.09192,-0.95215,-1.47328,3.07634,11.49564,-0.64885,3.67557,1.84733
3,0.27323,-0.00276,-1.01151,0.26575,-0.07727,-1.02136,-2.55998,5.12814,9.47056,-1.91985,4.77481,1.40076
3,0.26146,-0.00054,-0.99022,0.25964,-0.07727,-0.99536,-2.43511,4.86750,9.12704,-1.91985,4.58015,1.40076
3,0.20410,-0.00058,-0.96022,0.19666,-0.09204,-0.94153,-2.48473,1.90076,10.51091,-0.55725,2.11450,1.51145
3,0.28108,0.04143,-0.98104,0.23865,0.01477,-0.98926,-4.53490,4.32933,10.38713,-4.06107,4.70229,2.02672
3,0.23676,0.02530,-0.97104,0.22681,-0.11157,-0.99829,-2.00646,3.43277,8.40282,-1.51908,2.83206,0.70229
3,0.27243,0.00356,-0.95527,0.28564,-0.09998,-0.96716,-2.08342,3.41767,8.80425,-1.07252,3.59924,1.07252
3,0.32753,0.03313,-1.04733,0.35144,-0.09607,-1.04431,-2.26554,4.51036,12.11123,-2.54962,4.46947,0.87023
3,0.31644,-0.16947,-0.97416,0.28625,-0.16919,-0.99878,-0.17448,3.16848,0.73282,-0.07634,4.16031,0.49618
3,0.28437,0.01287,-0.95410,0.30139,-0.09998,-0.96716,-2.51963,4.48092,9.58506,-1.07252,3.96947,1.07252
3,0.26873,0.02494,-0.91152,0.27832,-0.05090,-0.94482,-3.23282,4.91330,9.78408,-2.50382,4.98092,3.08779
3,0.30479,0.00150,-0.98685,0.28271,-0.09937,-0.95361,-0.45583,4.32606,7.62214,0.19466,4.28244,1.03053
3,0.19812,-0.06154,-0.98948,0.17810,-0.05298,-0.99292,-0.70556,4.31243,0.88986,-0.73664,4.15267,0.87023
3,0.22845,-0.02248,-1.00452,0.22485,-0.10522,-1.00049,-0.45093,4.29607,10.58615,-0.16412,4.53053,2.16031
3,0.25340,0.03087,-0.99020,0.26074,-0.08728,-0.96924,-0.54744,4.80862,10.21429,-0.25191,4.18702,1.42748
3,0.21859,-0.07797,-0.93968,0.17993,-0.05298,-0.98596,-0.62814,3.86805,0.60687,-0.94275,4.07252,0.88931
3,0.20675,0.06707,-0.96198,0.25073,-0.04297,-0.96252,-2.95038,5.69793,9.61396,-1.79008,4.45802,3.82443
3,0.25429,-0.02084,-1.00593,0.29004,-0.08972,-1.00439,-2.60142,4.88768,8.71701,-2.55725,5.06870,1.88550
3,0.25549,0.10829,-1.01873,0.27515,0.03052,-1.00830,-1.34842,6.04635,14.14504,-0.99618,6.12595,9.72137
3,0.28755,0.02897,-1.01280,0.25940,-0.09875,-1.00305,-3.21483,5.30262,10.09651,-1.82443,5.51145,2.32443
3,0.28802,0.04177,-0.95014,0.27563,0.01477,-0.96436,-4.39313,4.52563,10.48691,-3.06870,4.70229,2.12977
3,0.25357,0.09649,-0.99227,0.25256,-0.08521,-0.95239,-2.90240,2.96619,12.41821,-1.89695,3.62214,2.28626
3,0.24775,0.09968,-0.99482,0.25256,-0.02319,-0.95325,-3.28790,2.34297,12.04962,-2.88168,2.91985,1.55344
3,0.25190,-0.08327,-0.98739,0.18018,-0.05750,-0.99353,-0.63032,4.19956,0.96728,-0.67939,4.15267,0.88931
3,0.25422,-0.02958,-0.96746,0.30225,-0.09692,-0.95557,-1.12214,3.53817,5.84733,-1.05725,4.39695,1.37023
3,0.26309,-0.10630,-0.97139,0.29968,-0.12292,-0.99756,-0.73969,3.36870,0.65802,-0.58015,2.67176,0.25191
3,0.23369,0.04424,-0.94627,0.24719,-0.00476,-0.92688,-2.45256,3.69738,10.55507,-2.15267,4.08779,4.01145
3,0.25105,0.00874,-0.99348,0.23999,-0.07788,-1.00305,-3.66903,5.33315,9.15867,-1.40076,4.58015,2.32443
3,0.25288,-0.01800,-1.01578,0.29700,-0.10547,-1.01196,-2.36968,4.90840,8.63468,-1.83206,4.20229,1.23664
3,0.32281,-0.09783,-0.98940,0.39124,-0.08765,-0.98901,-0.52126,4.72901,1.00055,-0.63359,4.24046,0.94656
3,0.28076,0.04918,-1.03176,0.24524,0.01477,-1.01038,-3.51908,5.31243,8.97819,-2.88168,5.93511,2.02672
3,0.23404,0.05495,-0.97185,0.21960,0.02209,-0.94250,-1.36314,5.54144,11.76281,-0.72519,5.01527,4.80534
3,0.31925,-0.12716,-0.96773,0.34814,-0.13232,-0.99976,0.28626,4.49364,0.37786,-0.22137,3.01908,0.23664
3,0.21244,0.03721,-0.96312,0.21680,-0.00476,-0.98669,-2.75900,3.03326,10.59597,-1.07634,4.06489,4.01145
3,0.29417,-0.00082,-0.98431,0.28271,-0.10437,-0.96509,-0.62050,4.30971,7.64995,-0.74427,4.27099,1.03435
3,0.26693,0.04817,-0.98197,0.27441,-0.06531,-0.96863,-1.74100,2.08670,9.40403,-1.45038,1.93130,1.62214
3,0.24908,0.09045,-0.98884,0.25256,-0.08521,-0.95239,-3.18212,2.35442,12.05943,-2.14122,2.91985,1.62214
3,0.25478,0.07708,-1.02332,0.22705,0.01477,-1.01038,-3.47764,3.92912,9.90785,-2.88168,5.59924,2.02672
3,0.24578,0.01350,-1.02049,0.26709,-0.07922,-1.02197,-1.92803,3.89749,8.70065,-0.92748,3.85496,1.23664
3,0.21582,-0.01283,-1.01749,0.20276,-0.09082,-1.01038,-0.85605,4.83642,10.79989,-0.32443,4.79771,3.60305
3,0.29225,-0.10817,-0.93619,0.32117,-0.11938,-0.95691,-0.13522,4.41112,1.42748,1.02672,4.03817,1.41603
3,0.34004,0.01554,-1.02593,0.32471,-0.09607,-1.05493,-2.10196,4.82824,10.93402,-1.80534,4.26718,0.87023
3,0.21218,0.03067,-0.98077,0.26074,-0.06702,-0.96924,-1.62268,4.87077,8.22028,-0.55344,3.99618,1.42748
3,0.24245,-0.10557,-0.90984,0.20129,-0.08398,-0.95947,-0.21592,3.18539,0.66848,-0.72519,3.73664,0.99237
3,0.32160,-0.15398,-0.96913,0.32922,-0.16003,-0.97217,0.74318,3.96292,0.69575,0.55344,4.26718,0.49618
3,0.27171,0.04131,-1.01543,0.28955,-0.05957,-1.00562,-1.63577,3.67067,9.95474,-1.95420,4.46947,0.83206
3,0.28489,-0.01329,-0.97145,0.26575,-0.10913,-0.96594,-2.05180,4.43784,8.97601,-1.19847,4.38168,1.09542
3,0.28530,-0.01791,-0.98172,0.29211,-0.09790,-0.96851,-2.70502,4.50055,7.95856,-2.29008,4.77099,2.05725
3,0.29688,-0.01655,-0.99241,0.30261,-0.11267,-0.99182,-2.49727,4.53871,9.19738,-1.71374,4.06107,1.08397
3,0.25591,-0.00166,-0.96842,0.29126,-0.10413,-0.99121,-2.25463,4.42966,8.27481,-2.28626,4.46183,0.91221
3,0.28573,-0.00209,-0.96158,0.29443,-0.10413,-0.98560,-1.83860,5.24318,8.00654,-0.97328,4.34733,1.03435
3,0.24125,-0.01341,-0.97187,0.24951,-0.09692,-0.96826,-1.79989,3.84188,7.10523,-1.76718,4.41603,1.37023
3,0.28584,-0.01163,-0.98744,0.26575,-0.10913,-1.00525,-2.27699,4.48419,9.28026,-1.19847,4.38168,1.01908
3,0.28141,-0.00195,-0.97306,0.29126,-0.10864,-0.99121,-2.13359,5.44493,8.47764,-1.45802,4.74427,1.03435
3,0.26604,0.07600,-0.97208,0.27441,-0.06531,-0.93481,-2.48201,1.92585,11.02017,-1.45038,1.93130,1.62214
3,0.24904,0.04813,-0.99379,0.26904,-0.03406,-1.00562,-1.87568,4.04635,10.41003,-1.66031,3.85496,1.58779
3,0.24993,0.08289,-1.01203,0.28491,-0.04297,-0.99255,-2.27481,6.23882,10.74155,-1.31679,5.52290,4.47710
3,0.28144,0.00354,-0.96404,0.29443,-0.10413,-0.98560,-1.78844,5.21701,8.40076,-0.97328,4.34733,1.03435
3,0.25049,0.07819,-0.99641,0.26270,0.09021,-1.00134,-3.62759,5.20992,13.59869,-2.23664,4.74427,7.37786
3,0.26784,0.00237,-0.96821,0.27490,-0.07727,-0.96802,-2.67285,5.02999,8.59924,-1.91985,4.58015,1.40076
3,0.20869,0.05312,-0.97888,0.26428,-0.04297,-0.97375,-2.63250,4.63141,8.76227,-1.79008,4.32061,3.82443
3,0.22348,-0.01461,-1.02337,0.20276,-0.09082,-1.01880,-0.96565,5.00164,10.86805,-0.58015,4.79771,3.60305
3,0.30746,-0.02100,-0.95663,0.33838,-0.09619,-0.93494,-2.01309,4.82225,8.16303,-0.89695,5.06870,1.78244
3,0.28237,-0.02475,-0.97691,0.29211,-0.09790,-0.96851,-2.41712,4.19248,8.00164,-1.59924,4.77099,2.05725
3,0.25293,0.01835,-0.97890,0.21960,-0.00269,-0.96326,-1.21756,4.70665,10.92039,-0.72519,5.01527,4.27863
3,0.21552,-0.02644,-0.98118,0.22168,-0.09204,-0.96411,-1.74373,2.32606,6.92203,-0.55725,3.29008,1.51145
3,0.27907,-0.10505,-0.95930,0.32922,-0.11938,-0.95825,-0.07034,4.16412,1.30589,0.63359,4.03817,1.41603
3,0.23057,0.03376,-0.94990,0.25720,-0.00476,-0.92346,-2.93239,3.11232,10.36423,-2.15267,4.08779,4.01145
3,0.24545,-0.00316,-0.99372,0.26709,-0.10547,-1.00940,-2.03053,3.35442,9.23337,-0.92748,3.29389,1.23664
3,0.20773,0.02300,-0.96828,0.25073,-0.09094,-0.96252,-1.69956,5.46347,8.22356,-0.48092,4.45802,1.15649
3,0.29065,-0.09933,-0.96948,0.33704,-0.11938,-0.95825,0.20502,3.93184,1.17503,0.91603,3.83969,1.40076
3,0.27244,0.03770,-0.96465,0.24146,-0.09290,-0.95776,-1.38222,2.97056,10.68757,-0.29389,3.33588,1.44656
3,0.33046,-0.16268,-0.96791,0.32922,-0.16553,-0.97217,-0.00654,3.72410,0.65267,0.27099,4.26718,0.49618
3,0.35322,0.02475,-1.03010,0.36353,-0.09607,-1.04431,-2.11668,5.41385,12.40022,-2.54962,4.74046,0.87023
3,0.33871,-0.03177,-0.96795,0.31873,-0.14331,-0.96021,-1.77917,3.96565,10.38931,-1.35496,3.55725,2.51908
3,0.29454,-0.00377,-1.00783,0.28271,-0.09912,-1.00171,-2.18593,5.06325,7.97983,-1.40076,5.51145,1.44275
3,0.25473,-0.02201,-1.00598,0.29004,-0.09790,-1.00439,-2.57361,4.89967,8.71483,-2.55725,5.06870,1.88550
3,0.25225,-0.04100,-0.98741,0.27795,-0.09338,-0.98621,0.47110,4.25136,8.78735,0.14504,4.18702,1.42748
3,0.22548,0.06810,-0.95163,0.25122,-0.03625,-0.96436,-2.89640,4.05398,11.73119,-2.60305,3.36641,1.95802
3,0.37000,0.00738,-1.00105,0.35864,-0.10950,-0.98010,-2.81952,3.82770,11.77590,-1.85115,3.22901,3.35115
3,0.27386,-0.13382,-0.97810,0.33130,-0.13232,-1.00122,-0.01636,3.85387,0.38822,-0.49618,2.83206,0.45038
3,0.30631,-0.14950,-0.96617,0.29907,-0.15857,-0.96021,-1.82170,2.97383,2.62704,-1.35496,2.65649,0.96183
3,0.25780,0.00942,-1.00992,0.23999,-0.07788,-1.00891,-3.82933,5.39422,9.14667,-2.00382,4.58015,2.32443
3,0.27698,0.08548,-1.00710,0.29346,-0.03784,-0.98950,-2.17339,6.25682,12.02617,-1.31679,5.52290,5.54580
3,0.25115,-0.00269,-0.96692,0.29126,-0.10413,-0.99121,-2.42694,4.46292,8.29935,-2.28626,4.46183,0.91221
3,0.25134,-0.01855,-1.00891,0.28625,-0.10547,-1.00439,-2.70829,4.54907,8.43948,-2.60305,3.68321,1.23664
3,0.24855,-0.01683,-1.01017,0.28625,-0.08972,-1.00439,-2.76063,4.91930,8.78735,-2.55725,5.29008,1.88550
3,0.24983,0.05751,-0.99280,0.26538,-0.01172,-1.00134,-2.89313,5.02835,11.48909,-2.23664,4.32061,3.01908
3,0.25096,0.10502,-1.01017,0.24524,0.01477,-0.97937,-3.59215,2.95311,12.30425,-4.06107,4.52290,2.02672
3,0.25637,0.04234,-0.98239,0.28638,-0.04626,-0.99060,-1.56216,3.50763,10.55834,-1.07634,3.83206,3.05344
3,0.25399,0.05861,-0.95063,0.23523,-0.09290,-0.94836,-1.38495,2.56325,11.28026,-0.29389,2.39313,1.44656
3,0.25024,0.00769,-1.00061,0.26074,-0.09338,-0.97571,-0.21429,4.71538,9.67666,-0.25191,4.18702,1.42748
3,0.17589,-0.05144,-0.99320,0.17810,-0.05066,-0.99451,-0.77099,4.11941,0.87732,-0.80153,4.15267,0.88550
3,0.28758,0.00916,-1.00802,0.25964,-0.09875,-1.00171,-2.77208,5.49400,8.72246,-1.82443,5.98092,2.32443
3,0.28034,-0.01580,-0.98795,0.29211,-0.08667,-1.03015,-2.29989,4.61341,8.23664,-1.59924,5.06870,2.05725
3,0.19611,0.02202,-0.94114,0.19727,-0.06189,-0.94312,-2.81189,2.73282,8.87186,-0.64504,2.29008,1.32443
3,0.25314,0.02375,-0.94591,0.23376,-0.03577,-0.95044,-2.57415,4.95802,9.53762,-2.01527,4.99618,3.08779
3,0.28746,0.05331,-0.92341,0.27832,-0.01685,-0.90881,-3.56107,4.64613,10.70393,-1.56870,4.80534,2.22137
3,0.25868,-0.00183,-0.92585,0.24133,-0.05090,-0.94482,-2.44275,5.27372,7.08179,-2.01527,4.99618,2.46183
3,0.21416,0.04696,-0.97170,0.26074,-0.06702,-0.96350,-1.47056,4.67121,9.83697,-0.40840,3.83206,1.42748
3,0.24119,-0.00710,-0.98734,0.25696,-0.09082,-0.98572,-0.46674,4.04417,10.92421,-0.16412,4.18702,2.16031
